#time memba_kinetic_energy membb_kinetic_energy 
9.26  0.706123   0.883671  
9.27  0.717264   0.865091  
9.28  0.726484   0.846406  
9.29  0.733524   0.828653  
9.3  0.738333   0.812884  
9.31  0.741076   0.800102  
9.32  0.742112   0.791181  
9.33  0.741954   0.786809  
9.34  0.741213   0.787408  
9.35  0.740499   0.792995  
9.36  0.74037   0.80326  
9.37  0.741352   0.817693  
9.38  0.74392   0.835524  
9.39  0.74842   0.855748  
9.4  0.755046   0.877179  
9.41  0.763825   0.898529  
9.42  0.774623   0.918456  
9.43  0.787144   0.935715  
9.44  0.800999   0.949285  
9.45  0.815732   0.958377  
9.46  0.830779   0.962574  
9.47  0.8455   0.961785  
9.48  0.859233   0.956246  
9.49  0.8713   0.9465  
9.5  0.88107   0.933273  
9.51  0.888006   0.917593  
9.52  0.891724   0.900707  
9.53  0.892038   0.883894  
9.54  0.888931   0.86845  
9.55  0.882452   0.855642  
9.56  0.872829   0.846636  
9.57  0.860562   0.842436  
9.58  0.846267   0.843761  
9.59  0.830578   0.850968  
9.6  0.814142   0.86403  
9.61  0.797631   0.88252  
9.62  0.781532   0.905607  
9.63  0.766205   0.932098  
9.64  0.752014   0.960508  
9.65  0.73926   0.98915  
9.66  0.728123   1.01626  
9.67  0.718666   1.04013  
9.68  0.710929   1.05923  
9.69  0.704876   1.0721  
9.7  0.7004   1.07764  
9.71  0.697403   1.07536  
9.72  0.695822   1.06529  
9.73  0.695642   1.048  
9.74  0.696872   1.02449  
9.75  0.699537   0.996151  
9.76  0.703648   0.964699  
9.77  0.709195   0.932061  
9.78  0.716127   0.900184  
9.79  0.724398   0.870826  
9.8  0.733894   0.845429  
9.81  0.744388   0.825058  
9.82  0.755579   0.810334  
9.83  0.767125   0.801433  
9.84  0.778687   0.798118  
9.85  0.789944   0.79981  
9.86  0.800615   0.805698  
9.87  0.810467   0.814785  
9.88  0.819329   0.825942  
9.89  0.827056   0.838044  
9.9  0.833539   0.850033  
9.91  0.83871   0.861011  
9.92  0.842612   0.870281  
9.93  0.845355   0.877366  
9.94  0.847046   0.882152  
9.95  0.847785   0.884764  
9.96  0.8476   0.885378  
9.97  0.84658   0.884296  
9.98  0.844939   0.881888  
9.99  0.842841   0.878628  
10  0.840396   0.875085  
